Date,volatility,momentum,price_strength,volume,breadth,safe_asset,sentiment_raw,sentiment_index,grade
2016-07-27,73.70262074365932,,,29.432338605649775,61.25079480558682,,,,N/A
2016-07-28,68.77756457444787,,,28.03573283473564,59.30825180467479,,,,N/A
2016-07-29,63.49429922599659,,,30.282549639759047,56.892896594193886,,,,N/A
2016-08-01,64.38363881448188,,,31.80780668980219,61.50713688468005,,,,N/A
2016-08-02,62.25248388656596,,,34.296307123968475,56.383071037162786,,,,N/A
2016-08-03,72.235272412905,,,36.660577016424405,46.769491957401144,,,,N/A
2016-08-04,70.52330849677189,,,36.28118820680308,48.80172912596834,,,,N/A
2016-08-05,78.50577960693896,,,34.14488698779083,55.110009059016214,,,,N/A
2016-08-08,78.5336155721904,,,31.174155015610154,59.10347914435988,,,,N/A
2016-08-09,80.51384677384345,,,32.10871433093656,62.54981258878331,,,,N/A
2016-08-10,77.80761537478477,,,26.724306170149998,62.779267157378165,,,,N/A
2016-08-11,78.03584466958493,,,27.387171673196924,63.93052618766226,,,,N/A
2016-08-12,76.42559970007082,,,31.44344355391244,64.4064564220285,,,,N/A
2016-08-16,74.40226012738846,,,35.33317687985753,62.95473446408945,,,,N/A
2016-08-17,74.50544809232147,,,33.575931337413394,60.7718847863578,,,,N/A
2016-08-18,77.51302157474157,,,34.04282553440489,64.63177118553111,,,,N/A
2016-08-19,78.93826771003002,,,35.72012962378935,64.8763040231866,,,,N/A
2016-08-22,73.34675911566,,,34.304799919803884,57.10203279979654,,,,N/A
2016-08-23,74.71679120220684,,,33.68279276327763,59.95391954399418,,,,N/A
2016-08-24,69.68083069201907,,,30.269611213479642,56.72878311797765,,,,N/A
2016-08-25,70.16617439288676,,,28.63820824985874,56.28487929852997,12.672215148344435,,,N/A
2016-08-26,69.61394684518444,,,25.26383235338459,53.38214483074976,9.573474879393356,,,N/A
2016-08-29,69.53567978282213,,,24.6700257147466,50.706254758404924,0.0,,,N/A
2016-08-30,68.82464060536103,,,25.285722408597263,54.25016319767524,5.3246316969951515,,,N/A
2016-08-31,71.27421570622731,,,29.755144062207922,51.50364252686505,2.101049284327474,,,N/A
2016-09-01,83.63059531583866,,,32.36556781911653,50.46043190830835,21.28364316831441,,,N/A
2016-09-02,83.68405819814089,,,34.32702311155189,53.404271132771065,30.66994959215493,,,N/A
2016-09-05,83.33907529067733,,,41.199482748157166,62.700207693390766,22.089561519839148,,,N/A
2016-09-06,82.50148996129363,,,42.301747495135736,64.93241821933273,18.629665785574467,,,N/A
2016-09-07,77.70155451738755,,,49.86790453960007,62.049312278404145,9.083380028512757,,,N/A
2016-09-08,77.97317551769507,,,58.45314113506564,62.75782357479717,0.0,,,N/A
2016-09-09,62.94542032008519,,,59.59489300364965,48.9903073232373,14.45795838159429,,,N/A
2016-09-12,34.69581933266932,,,45.946385052802604,34.40795695954799,22.63699455765634,,,N/A
2016-09-13,36.98349439032569,,,52.54298941798942,37.79506363801307,34.19750247764842,,,N/A
2016-09-19,40.74376026127308,,,43.77490224135592,44.25483882735352,37.730230073590576,,,N/A
2016-09-20,40.51855861934148,,,34.014301145488076,47.786141696187855,48.66020977420472,,,N/A
2016-09-21,42.46475816320421,,,37.21030788689934,51.23050406447968,50.05820905593645,,,N/A
2016-09-22,50.3204085125048,,,37.119688407879195,55.4512136866102,55.3710062155492,,,N/A
2016-09-23,49.5704590916115,,,37.79139417506235,56.736501506899266,59.534691020665086,,,N/A
2016-09-26,49.287602940396624,,,34.84329918583327,54.06129695002924,60.99199125767163,,,N/A
2016-09-27,52.734049367321056,,,40.889261432429905,58.785155182952955,52.940801792053236,,,N/A
2016-09-28,51.10057807804506,,,39.42659337953609,55.0011937843054,57.9120084006733,,,N/A
2016-09-29,56.19884604887036,,,37.75102991223356,59.5052285296383,54.04255176669547,,,N/A
2016-09-30,43.51548458689949,,,33.318923280880746,50.742006606809696,54.32963098386474,,,N/A
2016-10-04,47.79609508727836,,,32.7321433114884,54.00690488209133,57.37966283753174,,,N/A
2016-10-05,47.82439486481027,,,21.97326057298772,53.37583621486178,59.01940115076191,,,N/A
2016-10-06,49.208704979785026,,,15.922658047232172,56.95745047056822,49.30417321490787,,,N/A
2016-10-07,41.29352874630078,,,16.929795344361796,52.868250214334154,40.98511015565589,,,N/A
2016-10-10,40.509692930557335,,,17.42161720828207,53.80617572955291,37.93812244934467,,,N/A
2016-10-11,31.936673899173325,,,20.232992378424715,45.729204787903754,48.420687414909395,,,N/A
2016-10-12,31.930845859731264,,,22.759522641817888,46.35632283519335,47.11780439228955,,,N/A
2016-10-13,35.51188028295723,,,25.76917450875225,41.15248597646919,46.80005461942687,,,N/A
2016-10-14,63.41460820824105,,,26.692234250853602,43.83294501838794,46.93202342537157,,,N/A
2016-10-17,62.725890708289825,,,28.065948833931525,45.66037404666415,33.60916269515957,,,N/A
2016-10-18,62.308169091283574,,,27.80906945086236,50.18128064882226,27.21373525326071,,,N/A
2016-10-19,60.10614867174549,,,28.93920945937465,50.35817968303522,30.853892227183067,,,N/A
2016-10-20,57.69559086688196,,,25.272105317715354,50.230111145120695,20.98121989734163,,,N/A
2016-10-21,52.614355116095695,,,19.699706080243637,47.332164300663656,19.980406551321224,,,N/A
2016-10-24,54.10239656802789,,,18.483048173099352,52.99623428580787,3.3910688256435764,,,N/A
2016-10-25,52.6556858756706,,,18.66589188042466,48.932366010627455,0.0,,,N/A
2016-10-26,40.3980560348464,,,23.398790527395228,41.40206936262647,7.861309105176427,,,N/A
2016-10-27,45.423359248146916,,,26.396756305527397,45.379883244497556,31.029705814398607,,,N/A
2016-10-28,41.71628800312012,,,28.133237844179988,43.90525710061074,18.409435890914157,,,N/A
2016-10-31,48.514537022235885,,,33.41971774396062,40.51732729418643,0.0,,,N/A
2016-11-01,46.44731678521559,,,34.302223427059644,40.27890507720819,6.353535707167741,,,N/A
2016-11-02,34.1196732970335,,,31.53422839552369,32.87042525485484,0.0,,,N/A
2016-11-03,33.871781954381056,,,31.123572295864133,35.067577811869356,6.940207133993962,,,N/A
2016-11-04,36.84566755720122,,,31.30369332191336,34.6206397198134,11.574186481291795,,,N/A
2016-11-07,38.13896135938394,,,24.336304199844864,41.624501365386436,25.39625560822822,,,N/A
2016-11-08,49.69026302271955,,,21.769966577073916,44.031357740092986,27.602242709425827,,,N/A
2016-11-09,24.86840868404765,,,33.46113400453844,32.749322741787566,10.33075468686827,,,N/A
2016-11-10,32.15964170291781,,,40.02064919040064,47.094782964970975,30.47323747282157,,,N/A
2016-11-11,23.87749111368808,,,47.308230861274474,43.03281176408352,40.283190119484516,,,N/A
2016-11-14,19.576502143502722,,,52.83819736387824,40.93396064688093,46.50569483511666,,,N/A
2016-11-15,15.202272341496725,,,57.4016578749058,39.51243527140997,44.94920881352394,,,N/A
2016-11-16,17.402113720839214,,,41.39827179890023,43.256292323857714,58.59547061645277,,,N/A
2016-11-17,17.712473605069633,,,34.92346604593045,43.53578022877301,59.2333184119632,,,N/A
2016-11-18,18.16434909862843,,,31.247998719180277,42.05604105857639,50.070942850131125,,,N/A
2016-11-21,13.372317137058467,,,26.35603993628685,39.96589657016864,35.996086203735764,,,N/A
2016-11-22,19.282930393434796,,,21.11114495446377,45.88126914059114,30.208407228119626,,,N/A
2016-11-23,28.935288795855357,,,21.888306078370874,47.31891973083522,9.962400173233464,,,N/A
2016-11-24,20.9532754879028,,,20.904025217982877,42.76147134815063,6.974711118113622,,,N/A
2016-11-25,23.041094860256532,,,17.076371500711275,43.87755499048855,16.324657855885867,,,N/A
2016-11-28,27.50863397017269,,,18.178376331873004,45.197397348789096,6.80421435667897,,,N/A
2016-11-29,27.79722509621113,,,18.35045190836333,45.295552070496925,13.832355732211862,,,N/A
2016-11-30,41.11228684093301,18.941489394306483,,15.858996317067984,47.285978157049605,12.749168195651976,,,N/A
2016-12-01,39.89330903374824,19.155400686927983,,15.524974861313536,47.39532663407119,10.233632325099231,,,N/A
2016-12-02,35.74335293436987,8.515715710457119,,17.259409510930812,42.74814916541722,6.025875658574132,,,N/A
2016-12-05,30.443571831405222,2.737092680355443,,18.089372752920855,40.39469926810867,0.0,,,N/A
2016-12-06,32.687184429876595,24.525650536948724,,18.30660651019224,51.011111575936276,0.0,,,N/A
2016-12-07,57.44978651294339,26.411897721129744,,21.706414448364832,51.720520403455915,0.0,,,N/A
2016-12-08,58.662975922618116,58.37964903683034,,24.856288802023453,62.89006069321111,0.0,,,N/A
2016-12-09,64.27656885394718,53.120339901962474,,25.788252662659495,60.43803468142337,19.231207616785397,,,N/A
2016-12-12,69.03053055584991,54.88649005845709,,29.33357355914559,61.091022449424315,32.96452363153733,,,N/A
2016-12-13,74.11686688131861,61.60319648708557,,38.234392697714696,63.325318285380824,42.67718887019776,,,N/A
2016-12-14,71.26531955282849,61.880209299021416,,46.569563363186035,63.554828356383254,45.95940396996457,,,N/A
2016-12-15,70.89381843645072,61.14129271346348,,49.305406022642,63.449143312734,59.88067670103654,,,N/A
2016-12-16,74.84757754439923,65.11556367457824,,52.93840351979887,65.04012031157968,61.017716082554394,,,N/A
2016-12-19,76.96368685308965,61.59619662240967,,50.41425668282007,63.005976770935526,65.36234960321875,,,N/A
2016-12-20,74.24487464094221,64.10017483434424,,45.53239494397867,64.12026013323751,58.06133761240313,,,N/A
2016-12-21,71.46364605818108,60.555086829319016,,40.77164786483284,61.870211458696225,62.40135430975271,,,N/A
2016-12-22,78.50485742092994,58.413937819550696,,38.92456628007285,60.587339472783306,60.90889952713818,,,N/A
2016-12-23,77.52215000208284,57.82403698425904,,38.507182424185515,60.65433462958904,68.18835299066272,,,N/A
2016-12-26,76.95157231719222,58.60136658796332,,42.18125399288127,61.4226327175059,61.852301170548564,,,N/A
2016-12-27,78.20902605116325,61.50300970508508,,43.21193127829222,63.268161400839276,66.33634008785492,,,N/A
2016-12-28,68.64006505434538,46.663861936152905,,44.900717330283804,52.45780516303374,89.73998406266597,,,N/A
2016-12-29,69.15568074987848,47.90066985000386,,43.788243382605714,53.412975087370405,96.31940607227173,,,N/A
2017-01-02,74.74779075325796,47.402964818471254,,40.24382540584928,53.237603175377814,98.30869126578295,,,N/A
2017-01-03,81.52581084786567,61.57304295124185,,35.35311993054127,61.35224538730366,97.60513676009744,,,N/A
2017-01-04,78.34376822807022,62.56401662541333,,32.99847031010986,62.01782898115885,100.0,,,N/A
2017-01-05,76.3568690473146,58.979099964149654,,37.24944965820878,59.576404730069385,100.0,,,N/A
2017-01-06,78.04933588493131,64.31384531389315,,42.697670628736724,62.65294833591268,99.24016332506987,,,N/A
2017-01-09,79.78079915821849,63.473145876421874,,47.42879825344845,62.41032574883844,97.98055484433046,,,N/A
2017-01-10,77.77101781980826,60.12766243244264,,54.23264033962935,59.72956696675866,92.61478805284362,,,N/A
2017-01-11,76.05599527711145,83.97798630155447,,53.44842593935878,70.81409881728024,81.95983945012361,,,N/A
2017-01-12,78.40717028924516,93.15156124898328,,51.885403691541164,73.89634123248675,70.84110725106582,,,N/A
2017-01-13,74.31546016417508,84.2968099446041,,51.63648180440942,67.28017239204367,78.52120458361492,,,N/A
2017-01-16,67.7222902542866,73.74451463256341,,57.19390568487231,60.20218528101719,75.16405093923036,,,N/A
2017-01-17,70.90578715321155,79.6554849453729,,56.176668410432704,62.775398455022774,67.148481219968,,,N/A
2017-01-18,69.4812906751917,78.22066825995414,,60.126953322416966,62.02933840821455,72.32873243681024,,,N/A
2017-01-19,71.49599541280051,79.66511725383234,,54.203479949695144,62.83401252366844,71.03214713266604,,,N/A
2017-01-20,69.63324228988887,73.4900893945098,,49.04569591786274,58.56861697961394,69.26940783033699,,,N/A
2017-01-23,69.6957650204512,73.43029011277676,,40.37857449200774,58.7282531807556,61.339683925137166,,,N/A
2017-01-24,69.0798705157092,72.89090318171489,,31.855031552916753,58.58109465332285,57.78711129976622,,,N/A
2017-01-25,68.22431564254683,73.58546202532604,,25.521525808615024,59.14670328891132,53.441640872221896,,,N/A
2017-01-26,79.51407568483427,86.68634886779087,,21.203752202276082,66.16764730009862,57.100837499530655,,,N/A
2017-01-31,71.80198637827047,73.40245079749255,,17.748074990305707,56.165999459305596,63.31034957591888,,,N/A
2017-02-01,74.81205549515762,83.43124751566899,,16.667437664800854,61.249347168639275,68.93147516940822,,,N/A
2017-02-02,67.9272783571385,75.48983494356084,,28.505102742950683,56.10912123087155,58.62051590423968,,,N/A
2017-02-03,68.05245414836129,76.87236581195195,,30.74552227750498,56.991569229273146,53.135593153084656,,,N/A
2017-02-06,70.52269637202622,79.96573032700289,,34.055611732764405,58.85621997666793,54.31792938060834,,,N/A
2017-02-07,67.90771396231685,77.48633009740887,,34.95997670822131,57.397190269655226,53.012465235994924,,,N/A
2017-02-08,64.26001214565376,68.98236294752704,,30.28945620924064,51.691329781248534,58.23295337789081,,,N/A
2017-02-09,65.67890475142462,69.400589105282,,13.685562718557462,52.096245166045364,62.00990963326715,,,N/A
2017-02-10,66.36741263938663,76.63341701078015,,11.325209262394775,56.60236788533049,58.42514807426337,,,N/A
2017-02-13,65.27523011505791,79.29478320641931,,11.947950659852635,58.24367625041628,59.95580848808145,,,N/A
2017-02-14,67.81765868410898,75.82649118761398,,15.045496937463767,55.65311440297114,62.16497736124433,,,N/A
2017-02-15,74.82558903979901,83.1147008129147,,19.756128629848767,60.01434574507532,65.43568733529106,,,N/A
2017-02-16,72.52231886440066,81.25646866963919,,25.165122486721874,58.66340597963799,67.84971641047292,,,N/A
2017-02-17,72.54636010540672,79.99465041997966,,26.554947431774156,57.78956311012413,71.91701115253288,,,N/A
2017-02-20,72.8984447706332,82.88144819704699,,27.85994711195911,59.7422395251337,72.3334221016055,,,N/A
2017-02-21,77.87967985974532,97.54830994938956,,27.202864378656887,67.59778920932983,68.30641531827948,,,N/A
2017-02-22,78.79333254778234,100.0,,27.37400871686035,68.89525585697258,65.62915651525891,,,N/A
2017-02-23,79.18115656878916,100.0,,30.229663769130543,69.26254668972152,60.29022640668021,,,N/A
2017-02-24,73.06224172251247,88.81689182597621,,32.7678073364495,59.27649237062024,62.13817195817843,,,N/A
2017-02-27,67.5364605912707,81.63086300469448,,33.72664139614862,53.94457405006448,62.32826508461356,,,N/A
2017-02-28,76.05497796432361,86.18708285585045,,36.69149518158481,56.914565388061014,60.211369442254316,,,N/A
2017-03-02,75.93107346792016,94.55866047150606,,41.46053353208365,61.69982116024266,51.418704462881806,,,N/A
2017-03-03,67.40172226331529,75.12450072034005,,45.7150661799399,48.98219565841496,49.77709836996164,,,N/A
2017-03-06,67.51196278419103,76.91246794663883,,47.07790764854895,50.18969870171986,53.53820772713909,,,N/A
2017-03-07,68.68516210180745,86.68784689925056,,44.90922814126246,55.68175457648913,51.195534796617125,,,N/A
2017-03-08,69.83914525190053,87.40193397131623,,42.93308317698561,56.23859068716157,50.15090824209779,,,N/A
2017-03-09,72.29639574796015,83.71036950438727,,40.36866315330969,53.90544665051034,52.657943514066154,,,N/A
2017-03-10,73.63074525504504,88.5499076085201,94.36384055555779,40.43455806404015,56.70269714296336,59.03899710364941,71.8,71.8,탐욕
2017-03-13,74.40710613370717,100.0,100.0,37.95126230092378,64.22574730736712,55.868140713036595,76.1,74.0,탐욕
2017-03-14,76.50233114172315,100.0,100.0,40.38019787653517,68.88319302429005,47.85982439908849,76.2,74.7,탐욕
2017-03-15,77.7093721800846,98.92036176519947,99.62595705823128,39.71863661500694,68.42100678251941,41.4881001816203,74.9,74.8,탐욕
2017-03-16,78.70936682715714,100.0,100.0,38.88272290048096,72.73494346691295,42.848087706577054,76.0,75.0,탐욕
2017-03-17,82.75048498045625,100.0,100.0,32.0609525854741,75.76209027189566,37.328118382592926,75.0,75.7,탐욕
2017-03-20,80.31840367521326,94.9483995754833,96.83710805569922,28.168330186134337,71.31067500944366,35.504282504403896,71.4,74.7,탐욕
2017-03-21,83.27972915959162,100.0,100.0,25.9135481378666,75.65857023897405,29.17087242416559,72.9,74.1,탐욕
2017-03-22,75.42017074906616,93.94400803789232,96.01807764010798,25.80933896968247,70.25047737222083,31.138514166015746,69.3,72.9,탐욕
2017-03-23,75.5851682255527,95.76828215044746,97.76411688741307,23.903642048707443,71.22186929551496,27.816141609208735,69.5,71.6,탐욕
2017-03-24,73.99553248151537,93.20653635671005,96.27481407826122,26.443282467186,69.14787751059694,33.96411089615506,69.4,70.5,탐욕
2017-03-27,74.29001758197066,85.53841795843876,91.0247371634192,31.01292519725245,62.26450113096876,38.62904791681691,66.8,69.6,탐욕
2017-03-28,79.70873199550864,89.20919449832162,94.04683945099681,33.763805088035,64.45778730794581,44.175246000707915,70.4,69.1,탐욕
2017-03-29,79.00910097531548,90.66963248364789,95.49659983353604,39.768260411581835,65.49391352639077,45.98044402699444,72.4,69.7,탐욕
2017-03-30,75.42527504782936,88.9714445004183,94.57217505528706,47.36556785721732,64.20856414180533,49.730499186075065,72.9,70.4,탐욕
2017-03-31,86.04981657565456,86.0655189019369,92.83009005064325,49.96753733206812,61.74913901135114,59.15125640174358,74.3,71.4,탐욕
2017-04-03,87.26395425185973,89.47538021543068,95.70598180469706,50.398054235673186,64.18784255639801,70.29423772258824,78.0,73.6,탐욕
2017-04-04,81.72142479738147,85.53375556453705,93.17381982734426,52.06513717571304,60.52867264769016,69.90635983133959,75.6,74.6,탐욕
2017-04-05,81.19889919317191,84.96668568476679,93.07506020575565,48.386022898857426,60.38408708780838,77.7275597423284,76.0,75.3,탐욕
2017-04-06,79.69912219584808,80.16219443580196,89.87520988830711,43.22812046032101,55.73836798585943,82.52228997536943,73.2,75.4,탐욕
2017-04-07,77.61761249876781,79.18639871887197,89.4722629166301,43.020010688201424,55.16282225555174,87.86625625246434,73.4,75.2,탐욕
2017-04-10,66.62423350735565,68.83552992316989,82.19963910302344,45.41960481642168,45.94211059697628,76.58309389996091,65.5,72.7,탐욕
2017-04-11,60.936235336862886,63.34590862163161,78.45863621063961,43.28396057864101,42.048520020937566,84.28063275291589,63.1,70.2,탐욕
2017-04-12,62.28740692157255,65.56040025839765,80.45745765343668,38.41265476654216,44.74313204257973,82.5797789295596,63.6,67.7,탐욕
2017-04-13,62.255743270960565,75.57625136754636,88.23979299057444,34.09647526698451,53.75851375868983,78.54039344744716,67.7,66.6,탐욕
2017-04-14,55.23179041186978,67.72899608077903,82.8158258435798,32.71947940318489,47.893533821070385,76.77181860016124,62.6,64.5,탐욕
2017-04-17,59.384976088137755,73.09652675813744,87.11389472648696,25.040626272544248,52.33157272811748,88.787181628028,66.6,64.7,탐욕
2017-04-18,58.21780673628106,74.06426942684271,88.18047935065549,19.09019536103298,53.39244341749017,95.50517309666905,67.2,65.5,탐욕
2017-04-19,58.16964227576935,68.23628331512096,84.20636903114304,16.84145967494634,49.01528335148463,100.0,64.6,65.7,탐욕
2017-04-20,58.93447386694888,73.47918025425531,88.45303275945378,14.600787849913432,53.410620521128706,95.36990337719573,66.5,65.5,탐욕
2017-04-21,62.09995770203365,81.46442511538461,94.73024831679463,11.839127630884683,59.03265902102861,87.83184801037875,69.3,66.8,탐욕
2017-04-24,68.82898647540132,85.50752212032498,98.16706385909008,15.56898193316328,61.75390530959588,73.06341180814222,70.5,67.6,탐욕
2017-04-25,69.83158348159262,97.04310214899276,100.0,15.764713361623675,67.86097177489455,72.48888094757433,74.7,69.1,탐욕
2017-04-26,71.23638643497628,100.0,100.0,18.886260861039965,70.29049467499688,72.15002072543754,76.3,71.4,탐욕
2017-04-27,72.43378889343985,99.99913965395814,100.0,24.563001957211313,70.6427615540695,66.74893858945067,76.5,73.5,탐욕
2017-04-28,72.60292229988335,97.0180760459793,98.58559568446054,25.413788047368918,68.47292442811525,64.94192179612476,75.1,74.6,탐욕
2017-05-02,73.67416634242093,100.0,100.0,23.426872978407207,71.77750057963293,57.52799503853584,75.3,75.6,탐욕
2017-05-04,79.7266480715255,100.0,100.0,24.925104310914406,75.90097617387379,61.55348133821199,77.3,76.1,탐욕
2017-05-08,74.68586843204184,100.0,100.0,22.951615106676655,82.48385287691084,53.83310403590782,76.4,76.1,탐욕
2017-05-10,68.82748118959825,90.57285807028968,93.83982058800474,25.05890545555142,73.0417165397767,61.9395525001131,72.3,75.3,탐욕
2017-05-11,70.7458831154637,99.41413364357187,100.0,31.98175175573097,76.41312493493874,59.277173182020945,77.1,75.7,탐욕
2017-05-12,72.4664269599087,94.61734172994409,97.21119442896716,35.23254684920866,72.55997359039813,58.6647156660588,75.3,75.7,탐욕
2017-05-15,73.85566151462557,95.25802534013337,98.4587037191749,37.277029303642465,73.21073112090075,59.74789370478183,76.4,75.5,탐욕
2017-05-16,73.6773322355604,96.04516960365443,99.71976431257725,41.417770335413806,73.88495223895302,50.503848622454605,76.2,75.5,탐욕
2017-05-17,69.33604216971814,94.19902766146522,99.113507952181,39.862553358965826,72.93460965459221,53.336449647889694,75.2,76.0,탐욕
2017-05-18,72.32562696394662,90.85421309702642,97.42676540260197,36.48042661495576,70.2280837537808,53.988411292615815,73.5,75.3,탐욕
2017-05-19,70.26839620872504,90.43055670621082,97.87402419104968,38.193397016926426,70.54026166812685,59.960206659469236,74.5,75.2,탐욕
2017-05-22,72.59462075305017,95.1479837819952,100.0,41.1468197456188,73.35854512699211,55.32160667921937,76.5,75.2,탐욕
2017-05-23,76.84091720615052,96.92770522459907,100.0,40.123184786972566,74.65328514005083,56.113909876745836,77.5,75.5,탐욕
